"Date","Age Group","Sex","Sinovac 1st dose","Sinovac 2nd dose","Sinovac 3rd dose","BioNTech 1st dose","BioNTech 2nd dose","BioNTech 3rd dose"
"2022-02-18","70-79","M","1612","819","534","486","335","552"
"2022-02-18","80 and above","F","1868","888","112","223","181","87"
"2022-02-18","80 and above","M","1209","570","100","205","146","99"
"2022-02-19","0-19","F","4866","665","39","887","364","136"
"2022-02-19","0-19","M","5627","808","27","954","387","121"
"2022-02-19","20-29","F","262","194","225","733","720","1107"
"2022-02-19","20-29","M","235","164","200","680","664","879"
"2022-02-19","30-39","F","793","540","842","1282","1372","2598"
"2022-02-19","30-39","M","496","329","406","910","827","1635"
"2022-02-19","40-49","F","995","821","1281","810","1002","3253"
"2022-02-19","40-49","M","687","489","745","541","598","2117"
"2022-02-19","50-59","F","1195","861","1277","686","682","2552"
"2022-02-19","50-59","M","780","629","909","441","536","2018"
"2022-02-19","60-69","F","1561","1061","780","728","571","1195"
"2022-02-19","60-69","M","1129","747","773","479","481","1271"
"2022-02-19","70-79","F","1268","796","286","289","269","371"
"2022-02-19","70-79","M","871","510","251","225","200","347"
"2022-02-19","80 and above","F","1313","625","60","162","150","77"
"2022-02-19","80 and above","M","755","366","55","98","105","84"
"2022-02-20","0-19","F","2215","363","22","1568","345","136"
"2022-02-20","0-19","M","2336","401","26","1672","361","144"
"2022-02-20","20-29","F","112","119","158","861","511","1112"
"2022-02-20","20-29","M","106","83","155","792","523","918"
"2022-02-20","30-39","F","317","266","503","1260","837","2657"
"2022-02-20","30-39","M","213","146","362","949","544","1657"
"2022-02-20","40-49","F","356","352","669","768","590","3095"
"2022-02-20","40-49","M","276","209","575","587","405","2067"
"2022-02-20","50-59","F","437","358","656","634","401","2211"
"2022-02-20","50-59","M","321","285","714","463","389","2089"
"2022-02-20","60-69","F","510","374","362","540","315","989"
"2022-02-20","60-69","M","433","397","443","350","314","1128"
"2022-02-20","70-79","F","379","228","111","256","158","308"
"2022-02-20","70-79","M","253","177","91","186","112","311"
"2022-02-20","80 and above","F","339","170","21","99","94","65"
"2022-02-20","80 and above","M","180","100","31","65","79","56"
"2022-02-21","0-19","F","3712","435","18","995","177","89"
"2022-02-21","0-19","M","4013","489","31","1124","205","96"
"2022-02-21","20-29","F","328","127","268","1075","243","1105"
"2022-02-21","20-29","M","354","120","286","1237","276","1039"
"2022-02-21","30-39","F","865","402","794","1600","441","2478"
"2022-02-21","30-39","M","741","280","541","1587","342","2013"
"2022-02-21","40-49","F","1081","620","1539","912","277","3063"
"2022-02-21","40-49","M","855","379","956","866","225","2339"
"2022-02-21","50-59","F","1556","788","1784","1108","253","2794"
"2022-02-21","50-59","M","1134","556","1280","861","198","2387"
"2022-02-21","60-69","F","2046","1133","1172","954","271","1761"
"2022-02-21","60-69","M","1700","888","1187","844","234","1686"
"2022-02-21","70-79","F","1445","920","421","408","109","579"
"2022-02-21","70-79","M","1189","672","399","412","117","664"
"2022-02-21","80 and above","F","1255","691","89","175","62","117"
"2022-02-21","80 and above","M","821","433","98","172","47","110"
"2022-02-22","0-19","F","3899","532","14","1011","225","99"
"2022-02-22","0-19","M","4317","570","29","1109","211","99"
"2022-02-22","20-29","F","350","142","217","1001","154","1086"
"2022-02-22","20-29","M","343","108","268","1240","173","892"
"2022-02-22","30-39","F","949","378","803","1671","295","2227"
"2022-02-22","30-39","M","704","230","564","1536","207","1813"
"2022-02-22","40-49","F","1148","542","1447","1028","190","2886"
"2022-02-22","40-49","M","882","382","875","1023","146","2154"
"2022-02-22","50-59","F","1682","721","1690","1171","189","2619"
"2022-02-22","50-59","M","1295","502","1182","936","141","2102"
"2022-02-22","60-69","F","2224","1170","1173","1129","202","1742"
"2022-02-22","60-69","M","1904","858","1090","1037","156","1638"
"2022-02-22","70-79","F","1733","920","427","453","96","556"
"2022-02-22","70-79","M","1539","673","461","505","96","589"
"2022-02-22","80 and above","F","1644","674","106","201","57","103"
"2022-02-22","80 and above","M","1167","458","96","188","33","112"
"2022-02-23","0-19","F","4160","500","27","1031","225","120"
"2022-02-23","0-19","M","4721","640","30","1259","234","98"
"2022-02-23","20-29","F","317","127","250","1196","157","1265"
"2022-02-23","20-29","M","368","95","224","1481","153","1078"
"2022-02-23","30-39","F","932","334","862","1958","280","2628"
"2022-02-23","30-39","M","751","211","475","1858","193","2101"
"2022-02-23","40-49","F","1256","462","1481","1235","165","3044"
"2022-02-23","40-49","M","946","296","813","1158","121","2320"
"2022-02-23","50-59","F","1736","611","1667","1363","157","2731"
"2022-02-23","50-59","M","1179","465","1187","1053","97","2267"
"2022-02-23","60-69","F","2508","1003","1281","1287","164","1874"
"2022-02-23","60-69","M","2098","721","1195","1176","108","1785"
"2022-02-23","70-79","F","2015","717","527","562","95","643"
"2022-02-23","70-79","M","1694","608","558","625","57","696"
"2022-02-23","80 and above","F","1770","681","147","268","45","120"
"2022-02-23","80 and above","M","1247","433","140","259","24","132"
"2022-02-24","0-19","F","5231","552","23","1108","216","116"
"2022-02-24","0-19","M","5543","630","28","1264","235","119"
"2022-02-24","20-29","F","320","126","308","1170","278","1475"
"2022-02-24","20-29","M","361","105","279","1298","269","1243"
"2022-02-24","30-39","F","877","371","902","1729","444","3045"
"2022-02-24","30-39","M","738","237","518","1589","289","2303"
"2022-02-24","40-49","F","1019","518","1619","1119","301","3793"
"2022-02-24","40-49","M","799","343","878","1018","217","2546"
"2022-02-24","50-59","F","1312","614","1908","1047","293","3106"
"2022-02-24","50-59","M","1043","442","1253","827","203","2404"
"2022-02-24","60-69","F","1910","901","1343","1017","242","1723"
"2022-02-24","60-69","M","1683","759","1302","899","237","1741"
"2022-02-24","70-79","F","1648","738","555","433","106","603"
"2022-02-24","70-79","M","1448","576","563","488","123","650"
"2022-02-24","80 and above","F","1956","670","134","267","71","106"
"2022-02-24","80 and above","M","1247","423","139","239","37","149"
"2022-02-25","0-19","F","5400","973","31","1064","319","157"
"2022-02-25","0-19","M","5945","1052","30","1230","348","138"
"2022-02-25","20-29","F","244","163","302","702","389","1569"
"2022-02-25","20-29","M","261","118","265","791","344","1132"
"2022-02-25","30-39","F","764","494","945","1401","742","3458"
"2022-02-25","30-39","M","522","249","554","992","452","2384"
"2022-02-25","40-49","F","1007","697","1790","891","564","4606"
"2022-02-25","40-49","M","675","388","951","596","379","2910"
"2022-02-25","50-59","F","1204","906","1988","838","494","3844"
"2022-02-25","50-59","M","822","571","1304","503","352","2551"
"2022-02-25","60-69","F","1860","1001","1565","809","497","2047"
"2022-02-25","60-69","M","1371","822","1374","644","452","1695"
"2022-02-25","70-79","F","1571","837","641","397","238","679"
"2022-02-25","70-79","M","1313","617","585","376","206","706"
"2022-02-25","80 and above","F","1880","693","151","246","120","120"
"2022-02-25","80 and above","M","1179","446","143","211","99","133"
"2022-02-26","0-19","F","4643","1254","27","1749","499","184"
"2022-02-26","0-19","M","4909","1496","34","1887","529","159"
"2022-02-26","20-29","F","163","152","203","566","563","1598"
"2022-02-26","20-29","M","132","120","186","504","523","1153"
"2022-02-26","30-39","F","457","425","762","1056","979","3440"
"2022-02-26","30-39","M","285","252","396","642","681","2328"
"2022-02-26","40-49","F","567","602","1264","652","775","4383"
"2022-02-26","40-49","M","367","377","744","423","591","2933"
"2022-02-26","50-59","F","640","652","1333","578","586","3277"
"2022-02-26","50-59","M","402","473","919","375","508","2544"
"2022-02-26","60-69","F","1109","798","1015","598","546","1871"
"2022-02-26","60-69","M","830","596","920","429","468","1714"
"2022-02-26","70-79","F","1149","581","435","319","266","648"
"2022-02-26","70-79","M","799","419","413","261","182","619"
"2022-02-26","80 and above","F","1490","440","133","217","127","143"
"2022-02-26","80 and above","M","871","279","115","158","98","163"
"2022-02-27","0-19","F","2719","644","27","1869","576","187"
"2022-02-27","0-19","M","2968","742","28","1966","585","181"
"2022-02-27","20-29","F","56","55","173","576","370","1508"
"2022-02-27","20-29","M","75","68","185","662","393","1171"
"2022-02-27","30-39","F","208","223","514","983","653","3290"
"2022-02-27","30-39","M","128","132","348","695","428","2259"
"2022-02-27","40-49","F","278","232","782","603","506","3778"
"2022-02-27","40-49","M","172","186","552","467","418","2708"
"2022-02-27","50-59","F","265","226","721","494","385","2498"
"2022-02-27","50-59","M","199","268","749","420","397","2375"
"2022-02-27","60-69","F","513","232","593","527","333","1532"
"2022-02-27","60-69","M","365","272","626","369","370","1685"
"2022-02-27","70-79","F","426","170","241","249","180","542"
"2022-02-27","70-79","M","289","128","221","212","149","532"
"2022-02-27","80 and above","F","503","132","52","175","114","112"
"2022-02-27","80 and above","M","309","91","70","109","79","120"
"2022-02-28","0-19","F","4057","398","34","1091","283","193"
"2022-02-28","0-19","M","4401","424","37","1304","330","142"
"2022-02-28","20-29","F","199","88","255","630","283","1492"
"2022-02-28","20-29","M","211","93","246","857","343","1412"
"2022-02-28","30-39","F","610","272","826","1040","495","3149"
"2022-02-28","30-39","M","368","195","544","911","420","2663"
"2022-02-28","40-49","F","699","390","1615","743","382","3603"
"2022-02-28","40-49","M","479","286","915","632","334","2867"
"2022-02-28","50-59","F","951","484","1997","802","363","3207"
"2022-02-28","50-59","M","612","404","1285","610","367","2688"
"2022-02-28","60-69","F","1581","712","1831","883","509","2570"
"2022-02-28","60-69","M","1089","643","1586","702","542","2328"
"2022-02-28","70-79","F","1351","528","964","406","269","978"
"2022-02-28","70-79","M","1040","442","880","410","265","1071"
"2022-02-28","80 and above","F","1718","413","288","335","166","223"
"2022-02-28","80 and above","M","975","290","261","224","121","235"
"2022-03-01","0-19","F","3641","210","45","1216","268","162"
"2022-03-01","0-19","M","4151","254","36","1346","328","151"
"2022-03-01","20-29","F","158","46","283","464","288","1591"
"2022-03-01","20-29","M","184","36","249","684","316","1433"
"2022-03-01","30-39","F","518","150","785","871","447","3082"
"2022-03-01","30-39","M","393","119","468","702","406","2537"
"2022-03-01","40-49","F","622","231","1441","568","370","3750"
"2022-03-01","40-49","M","417","185","902","514","301","2693"
"2022-03-01","50-59","F","901","277","1875","700","393","3283"
"2022-03-01","50-59","M","614","229","1238","572","403","2518"
"2022-03-01","60-69","F","1214","410","1655","697","578","2494"
"2022-03-01","60-69","M","940","315","1456","559","540","2344"
"2022-03-01","70-79","F","1130","273","848","329","332","960"
"2022-03-01","70-79","M","825","214","850","350","353","1057"
"2022-03-01","80 and above","F","1601","226","247","275","184","210"
"2022-03-01","80 and above","M","885","143","223","188","140","255"
"2022-03-02","0-19","F","3742","168","38","1108","317","149"
"2022-03-02","0-19","M","4109","134","56","1318","318","155"
"2022-03-02","20-29","F","158","56","372","428","269","1635"
"2022-03-02","20-29","M","137","51","436","582","377","1382"
"2022-03-02","30-39","F","449","169","817","719","493","3057"
"2022-03-02","30-39","M","290","85","511","581","448","2509"
"2022-03-02","40-49","F","552","176","1476","514","411","3545"
"2022-03-02","40-49","M","382","117","780","419","350","2632"
"2022-03-02","50-59","F","768","235","1790","579","440","3248"
"2022-03-02","50-59","M","522","159","1180","468","419","2598"
"2022-03-02","60-69","F","1130","260","1582","572","682","2397"
"2022-03-02","60-69","M","838","225","1376","503","677","2252"
"2022-03-02","70-79","F","967","204","800","290","366","930"
"2022-03-02","70-79","M","737","155","762","277","425","945"
"2022-03-02","80 and above","F","1306","184","234","224","191","201"
"2022-03-02","80 and above","M","730","114","202","148","196","227"
"2022-03-03","0-19","F","3744","199","45","1073","265","187"
"2022-03-03","0-19","M","3954","222","36","1189","288","186"
"2022-03-03","20-29","F","143","49","309","425","381","1866"
"2022-03-03","20-29","M","144","65","297","471","374","1533"
"2022-03-03","30-39","F","389","159","805","718","649","3580"
"2022-03-03","30-39","M","250","112","539","502","531","2813"
"2022-03-03","40-49","F","464","238","1453","508","495","4247"
"2022-03-03","40-49","M","319","172","853","299","357","2933"
"2022-03-03","50-59","F","672","305","1910","490","549","3788"
"2022-03-03","50-59","M","483","254","1301","350","379","2688"
"2022-03-03","60-69","F","988","360","1725","487","766","2508"
"2022-03-03","60-69","M","774","313","1530","445","727","2322"
"2022-03-03","70-79","F","882","248","857","264","413","865"
"2022-03-03","70-79","M","698","228","758","272","479","951"
"2022-03-03","80 and above","F","1369","202","246","239","233","211"
"2022-03-03","80 and above","M","746","124","238","164","221","229"
"2022-03-04","0-19","F","3999","323","37","1775","389","226"
"2022-03-04","0-19","M","4377","403","39","1877","358","180"
"2022-03-04","20-29","F","124","63","249","355","479","1985"
"2022-03-04","20-29","M","109","81","244","393","499","1521"
"2022-03-04","30-39","F","407","257","825","701","986","4031"
"2022-03-04","30-39","M","212","144","457","431","690","2755"
"2022-03-04","40-49","F","430","384","1559","423","810","5019"
"2022-03-04","40-49","M","304","251","803","263","525","3125"
"2022-03-04","50-59","F","593","473","1828","383","715","4074"
"2022-03-04","50-59","M","367","347","1150","251","502","2664"
"2022-03-04","60-69","F","835","680","1679","448","821","2567"
"2022-03-04","60-69","M","611","626","1483","295","670","2052"
"2022-03-04","70-79","F","864","519","814","234","453","904"
"2022-03-04","70-79","M","588","401","749","199","430","877"
"2022-03-04","80 and above","F","1194","364","302","194","214","209"
"2022-03-04","80 and above","M","653","274","254","144","199","232"
"2022-03-05","0-19","F","4109","682","61","2467","505","265"
"2022-03-05","0-19","M","4238","754","65","2660","571","230"
"2022-03-05","20-29","F","79","93","248","246","532","1865"
"2022-03-05","20-29","M","84","87","224","253","475","1334"
"2022-03-05","30-39","F","291","289","770","534","946","3802"
"2022-03-05","30-39","M","146","208","374","309","679","2352"
"2022-03-05","40-49","F","322","412","1324","313","784","4546"
"2022-03-05","40-49","M","201","297","753","178","564","2976"
"2022-03-05","50-59","F","360","510","1569","291","597","3550"
